,direccion_x,barrio,metraje,$_m2,latitude,longitude
6675,Juncal 900,Retiro,170.0,2823.52941176,-34.5930187,-58.3799587
6676,Juramento 1900,Belgrano,196.0,2142.85714286,-34.5520482,-58.4398507
6677,Juramento 1900,Belgrano,195.0,2461.53846154,-34.5520482,-58.4398507
6678,Juramento 1900,Belgrano,60.0,2466.66666667,-34.5520482,-58.4398507
6679,Juramento 1900,Belgrano,100.0,2250.0,-34.5520482,-58.4398507
6680,Juramento 1900,Belgrano,43.0,2046.51162791,-34.5520482,-58.4398507
6681,Juramento 1900,Belgrano,145.0,1917.24137931,-34.5520482,-58.4398507
6682,Juramento 1900,Belgrano,89.0,2303.37078652,-34.5520482,-58.4398507
6683,Juramento 1900,Belgrano,111.0,2477.47747748,-34.5520482,-58.4398507
6684,Juramento 1900,Belgrano,70.0,2357.14285714,-34.5520482,-58.4398507
6686,Jose Antonio Cabrera 5600,Palermo,47.0,2340.42553191,-34.585855200000005,-58.438075399999995
6689,Jose Antonio Cabrera 5600,Palermo,47.0,2765.95744681,-34.585855200000005,-58.438075399999995
6692,Jose Antonio Cabrera 5600,Palermo,46.0,2869.56521739,-34.585855200000005,-58.438075399999995
6694,Av. Las Heras 2200,Recoleta,18.0,4166.66666667,-34.5885827,-58.395824399999995
6695,Paso 700,Barrio Norte,53.0,2377.35849057,-36.827588,-73.062494
6696,Paso 700,Barrio Norte,184.0,1429.34782609,-36.827588,-73.062494
6697,Paso 700,Barrio Norte,87.0,1609.1954023,-36.827588,-73.062494
6698,Paso 700,Barrio Norte,180.0,1461.11111111,-36.827588,-73.062494
6699,Ayacucho 2100,Recoleta,48.0,3958.33333333,-34.5868859,-58.3885159
6700,Ayacucho 2100,Recoleta,403.0,3101.7369727,-34.5868859,-58.3885159
6701,Ayacucho 2100,Recoleta,154.0,2337.66233766,-34.5868859,-58.3885159
6702,Granaderos 0,Flores,82.0,2109.75609756,-34.6275422,-58.4588298
6703,Granaderos 0,Flores,58.0,2172.4137931,-34.6275422,-58.4588298
6704,Granaderos 0,Flores,150.0,2333.33333333,-34.6275422,-58.4588298
6705,Granaderos 0,Flores,82.0,1463.41463415,-34.6275422,-58.4588298
6706,Granaderos 0,Flores,41.0,2097.56097561,-34.6275422,-58.4588298
6707,Granaderos 0,Flores,80.0,1975.0,-34.6275422,-58.4588298
6708,Granaderos 0,Flores,83.0,2012.04819277,-34.6275422,-58.4588298
6709,Granaderos 0,Flores,83.0,2084.3373494,-34.6275422,-58.4588298
6710,Granaderos 0,Flores,60.0,1325.0,-34.6275422,-58.4588298
6711,Granaderos 0,Flores,59.0,2288.13559322,-34.6275422,-58.4588298
6712,Granaderos 0,Flores,41.0,1804.87804878,-34.6275422,-58.4588298
6713,Ceretti 2200,Villa Urquiza,46.0,1913.04347826,-34.580030900000004,-58.4916759
6714,Av.  Las Heras 2200,Recoleta,27.0,4074.07407407,-34.5885827,-58.395824399999995
6715,Bauness 2900,Villa Urquiza,39.0,2200.0,-34.5713742,-58.490720499999995
6716,Bauness 2900,Villa Urquiza,41.0,2121.95121951,-34.5713742,-58.490720499999995
6717,Bauness 2900,Villa Urquiza,50.0,2260.0,-34.5713742,-58.490720499999995
6718,Bauness 2900,Villa Urquiza,40.0,2050.0,-34.5713742,-58.490720499999995
6719,Bauness 2900,Villa Urquiza,95.0,947.368421053,-34.5713742,-58.490720499999995
6720,Bauness 2900,Villa Urquiza,40.0,1975.0,-34.5713742,-58.490720499999995
6721,Bauness 2900,Villa Urquiza,55.0,2054.54545455,-34.5713742,-58.490720499999995
6722,Bauness 2900,Villa Urquiza,55.0,1963.63636364,-34.5713742,-58.490720499999995
6723,Bauness 2900,Villa Urquiza,41.0,2070.73170732,-34.5713742,-58.490720499999995
6724,Herrera 500,Barracas,90.0,1833.33333333,-34.6497998,-58.374531299999994
6725,J. V. Gonzalez 800,Floresta,39.0,1794.87179487,-34.7417063,-58.69154349999999
6726,Avenida Santa Fe 3900,Palermo Viejo - Palermo,305.0,1836.06557377,38.1156879,13.361267100000001
6727,Chile 1700,Centro / Microcentro,53.0,1884.90566038,0.0,0.0
6728,San Luis 2400,Barrio Norte,88.0,1761.36363636,27.477706199999997,-99.4715563
6729,San Luis 2400,Barrio Norte,80.0,2062.5,27.477706199999997,-99.4715563
6730,San Luis 2400,Barrio Norte,26.0,3269.23076923,27.477706199999997,-99.4715563
6731,San Luis 2400,Barrio Norte,30.0,2400.0,27.477706199999997,-99.4715563
6732,Avenida Pueyrredon 2300,Barrio Norte,20.0,2900.0,-34.5869937,-58.396461800000004
6733,Avenida Santa Fe 2500,Barrio Norte,113.0,2203.53982301,-34.5946171,-58.4022662
6734,Avenida Santa Fe 2500,Barrio Norte,137.0,1824.81751825,-34.5946171,-58.4022662
6735,Avenida Santa Fe 2500,Barrio Norte,113.0,2300.88495575,-34.5946171,-58.4022662
6736,Avenida Santa Fe 2500,Barrio Norte,103.0,2320.38834951,-34.5946171,-58.4022662
6737,Avenida Santa Fe 2500,Barrio Norte,100.0,2470.0,-34.5946171,-58.4022662
6738,Avenida Santa Fe 1200,Barrio Norte,77.0,2272.72727273,-34.5957087,-58.384188699999996
6739,Gascon 200,Almagro,52.0,2153.84615385,-34.6102719,-58.424664899999996
6740,Gascon 200,Almagro,52.0,2153.84615385,-34.6102719,-58.424664899999996
6741,Gascon 200,Almagro,96.0,2385.41666667,-34.6102719,-58.424664899999996
6742,Gascon 200,Almagro,96.0,2385.41666667,-34.6102719,-58.424664899999996
6743,Gascon 200,Almagro,55.0,1781.81818182,-34.6102719,-58.424664899999996
6744,Gascon 200,Almagro,55.0,1781.81818182,-34.6102719,-58.424664899999996
6745,Gascon 200,Almagro,79.0,2341.7721519,-34.6102719,-58.424664899999996
6746,Gascon 200,Almagro,79.0,2341.7721519,-34.6102719,-58.424664899999996
6747,Gascon 200,Almagro,55.0,1727.27272727,-34.6102719,-58.424664899999996
6748,Gascon 200,Almagro,55.0,1727.27272727,-34.6102719,-58.424664899999996
6749,Gascon 200,Almagro,44.0,2495.45454545,-34.6102719,-58.424664899999996
6750,Gascon 200,Almagro,44.0,2495.45454545,-34.6102719,-58.424664899999996
6751,Gascon 200,Almagro,45.0,2366.66666667,-34.6102719,-58.424664899999996
6752,Gascon 200,Almagro,45.0,2366.66666667,-34.6102719,-58.424664899999996
6753,Gascon 200,Almagro,44.0,2345.45454545,-34.6102719,-58.424664899999996
6754,Gascon 200,Almagro,44.0,2345.45454545,-34.6102719,-58.424664899999996
6755,Gascon 200,Almagro,40.0,2515.0,-34.6102719,-58.424664899999996
6756,Gascon 200,Almagro,40.0,2515.0,-34.6102719,-58.424664899999996
6757,Gascon 200,Almagro,40.0,2440.0,-34.6102719,-58.424664899999996
6758,Gascon 200,Almagro,40.0,2440.0,-34.6102719,-58.424664899999996
6759,Gascon 200,Almagro,40.0,2355.0,-34.6102719,-58.424664899999996
6760,Gascon 200,Almagro,40.0,2355.0,-34.6102719,-58.424664899999996
6761,Gascon 200,Almagro,33.0,2400.0,-34.6102719,-58.424664899999996
6762,Gascon 200,Almagro,33.0,2400.0,-34.6102719,-58.424664899999996
6763,Gascon 200,Almagro,44.0,2338.63636364,-34.6102719,-58.424664899999996
6764,Gascon 200,Almagro,44.0,2338.63636364,-34.6102719,-58.424664899999996
6765,Gascon 200,Almagro,200.0,795.0,-34.6102719,-58.424664899999996
6766,Gascon 200,Almagro,200.0,795.0,-34.6102719,-58.424664899999996
6767,General Jose Gervasio Artigas 900,Flores,50.0,1380.0,-34.6206008,-58.4679879
6768,Padilla 600,Villa Crespo,190.0,1500.0,-34.6008249,-58.4418029
6769,Padilla 600,Villa Crespo,60.0,1650.0,-34.6008249,-58.4418029
6770,Chile 1400,San Telmo,110.0,1022.72727273,-34.616071399999996,-58.3731542
6771,Vicente Lopez 2200,Recoleta,87.0,2471.26436782,-34.588029600000006,-58.395212199999996
6772,Vicente Lopez 2200,Recoleta,87.0,2471.26436782,-34.588029600000006,-58.395212199999996
6773,Vicente Lopez 2200,Recoleta,87.0,2643.67816092,-34.588029600000006,-58.395212199999996
6774,Vicente Lopez 2200,Recoleta,87.0,2643.67816092,-34.588029600000006,-58.395212199999996
6775,Vicente Lopez 2200,Recoleta,87.0,2471.26436782,-34.588029600000006,-58.395212199999996
6776,Vicente Lopez 2200,Recoleta,87.0,2471.26436782,-34.588029600000006,-58.395212199999996
6777,Vicente Lopez 2200,Recoleta,25.0,3120.0,-34.588029600000006,-58.395212199999996
6778,Vicente Lopez 2200,Recoleta,25.0,3120.0,-34.588029600000006,-58.395212199999996
6779,Vicente Lopez 2200,Recoleta,67.0,2761.19402985,-34.588029600000006,-58.395212199999996
6780,Vicente Lopez 2200,Recoleta,67.0,2761.19402985,-34.588029600000006,-58.395212199999996
6781,Avenida Alvarez Thomas 700,Colegiales,95.0,1842.10526316,-34.581543200000006,-58.448184600000005
6782,Avenida Alvarez Thomas 700,Colegiales,64.0,2109.375,-34.581543200000006,-58.448184600000005
6783,Yerbal 3800,Floresta,47.0,1231.91489362,-34.6325848,-58.4806313
6784,Yerbal 3800,Floresta,60.0,1166.66666667,-34.6325848,-58.4806313
6785,Gavilan 900,Flores,100.0,1890.0,-34.619206899999995,-58.4644019
6786,Combate De Los Pozos 1000,San Cristobal,46.0,1847.82608696,-34.6204381,-58.3930759
6787,Combate De Los Pozos 1000,San Cristobal,45.0,1888.88888889,-34.6204381,-58.3930759
6788,Combate De Los Pozos 1000,San Cristobal,34.0,1941.17647059,-34.6204381,-58.3930759
6789,Combate De Los Pozos 1000,San Cristobal,35.0,1885.71428571,-34.6204381,-58.3930759
6790,Combate De Los Pozos 1000,San Cristobal,46.0,1867.39130435,-34.6204381,-58.3930759
6791,Combate De Los Pozos 1000,San Cristobal,33.0,2027.27272727,-34.6204381,-58.3930759
6792,Combate De Los Pozos 1000,San Cristobal,32.0,2343.75,-34.6204381,-58.3930759
6793,Combate De Los Pozos 1000,San Cristobal,180.0,1000.0,-34.6204381,-58.3930759
6794,Combate De Los Pozos 1000,San Cristobal,35.0,1985.71428571,-34.6204381,-58.3930759
6795,Combate De Los Pozos 1000,San Cristobal,35.0,1942.85714286,-34.6204381,-58.3930759
6796,Combate De Los Pozos 1000,San Cristobal,46.0,1804.34782609,-34.6204381,-58.3930759
6797,Combate De Los Pozos 1000,San Cristobal,35.0,1928.57142857,-34.6204381,-58.3930759
6798,Jose Hernandez 2700,Colegiales,45.0,2555.55555556,-34.5673238,-58.456312
6799,Jorge Newbery 3400,Palermo,68.0,2897.05882353,-34.568149600000005,-58.43550450000001
6800,Jorge Newbery 3400,Palermo,43.0,2906.97674419,-34.568149600000005,-58.43550450000001
6801,Jorge Newbery 3400,Palermo,56.0,3446.42857143,-34.568149600000005,-58.43550450000001
6802,Jorge Newbery 3400,Palermo,51.0,3109.80392157,-34.568149600000005,-58.43550450000001
6803,Cramer 2500,Belgrano,82.0,2682.92682927,-34.5715059,-58.45218440000001
6804,Cramer 2500,Belgrano,68.0,2500.0,-34.5715059,-58.45218440000001
6805,Cramer 2500,Belgrano,80.0,1812.5,-34.5715059,-58.45218440000001
6806,Cramer 2500,Belgrano,104.0,2384.61538462,-34.5715059,-58.45218440000001
6807,Cramer 2500,Belgrano,90.0,2988.88888889,-34.5715059,-58.45218440000001
6808,Cramer 2500,Belgrano,78.0,2000.0,-34.5715059,-58.45218440000001
6809,Cramer 2500,Belgrano,76.0,2184.21052632,-34.5715059,-58.45218440000001
6810,Cramer 2500,Belgrano,76.0,2131.57894737,-34.5715059,-58.45218440000001
6811,Cramer 2500,Belgrano,65.0,2846.15384615,-34.5715059,-58.45218440000001
6812,Cramer 2500,Belgrano,96.0,2802.08333333,-34.5715059,-58.45218440000001
6813,Donado 1800,Belgrano,76.0,2894.73684211,-34.5756042,-58.4727725
6814,11 De Septiembre 1800,Belgrano,400.0,3000.0,-34.5616141,-58.448753599999996
6815,11 De Septiembre 1800,Belgrano,300.0,2500.0,-34.5616141,-58.448753599999996
6816,11 De Septiembre 1800,Belgrano,290.0,3965.51724138,-34.5616141,-58.448753599999996
6817,Ruy Diaz De Guzman 0,Barracas,160.0,1812.5,-34.630926200000005,-58.3716946
6818,Juana Manso 500,Puerto Madero,68.0,5882.35294118,-34.603115,-58.363481799999995
6819,Juana Manso 500,Puerto Madero,68.0,5294.11764706,-34.603115,-58.363481799999995
6820,Juana Manso 500,Puerto Madero,66.0,6363.63636364,-34.603115,-58.363481799999995
6821,Juana Manso 500,Puerto Madero,110.0,6272.72727273,-34.603115,-58.363481799999995
6822,Juana Manso 500,Puerto Madero,67.0,5149.25373134,-34.603115,-58.363481799999995
6823,Juana Manso 500,Puerto Madero,100.0,6500.0,-34.603115,-58.363481799999995
6824,Juana Manso 500,Puerto Madero,65.0,6923.07692308,-34.603115,-58.363481799999995
6825,Juana Manso 500,Puerto Madero,65.0,6538.46153846,-34.603115,-58.363481799999995
6826,Juana Manso 500,Puerto Madero,63.0,6190.47619048,-34.603115,-58.363481799999995
6827,Juana Manso 500,Puerto Madero,65.0,5538.46153846,-34.603115,-58.363481799999995
6828,Juana Manso 500,Puerto Madero,66.0,5000.0,-34.603115,-58.363481799999995
6829,Juana Manso 500,Puerto Madero,110.0,6081.81818182,-34.603115,-58.363481799999995
6830,Juana Manso 500,Puerto Madero,69.0,5072.46376812,-34.603115,-58.363481799999995
6831,Juana Manso 500,Puerto Madero,69.0,4927.53623188,-34.603115,-58.363481799999995
6832,Juana Manso 500,Puerto Madero,220.0,4068.18181818,-34.603115,-58.363481799999995
6833,Juana Manso 500,Puerto Madero,69.0,5579.71014493,-34.603115,-58.363481799999995
6834,Juana Manso 500,Puerto Madero,70.0,5142.85714286,-34.603115,-58.363481799999995
6835,Juana Manso 500,Puerto Madero,250.0,3800.0,-34.603115,-58.363481799999995
6836,Tres De Febrero 1900,Belgrano,163.0,2760.73619632,-34.5612098,-58.4504507
6837,Chacabuco 800,San Telmo,143.0,1699.3006993,-34.6256254,-58.3750571
6838,Chacabuco 800,San Telmo,163.0,1546.01226994,-34.6256254,-58.3750571
6839,Chacabuco 800,San Telmo,143.0,1811.18881119,-34.6256254,-58.3750571
6840,Avenida General Las Heras 3300,Barrio Norte,65.0,2523.07692308,-34.5872097,-58.3975221
6841,Eduardo Holmberg 2100,Villa Urquiza,42.0,2140.47619048,0.0,0.0
6842,Eduardo Holmberg 2100,Villa Urquiza,129.0,2201.5503876,0.0,0.0
6843,Eduardo Holmberg 2100,Villa Urquiza,42.0,2023.80952381,0.0,0.0
6844,Eduardo Holmberg 2100,Villa Urquiza,118.0,2203.38983051,0.0,0.0
6845,Juncal 1200,Recoleta,45.0,3111.11111111,-34.593942,-58.392183499999994
6846,Juncal 1200,Recoleta,55.0,2509.09090909,-34.593942,-58.392183499999994
6847,Juncal 1200,Recoleta,175.0,3257.14285714,-34.593942,-58.392183499999994
6848,Juncal 1200,Recoleta,175.0,3342.85714286,-34.593942,-58.392183499999994
6849,Suipacha 600,Retiro,95.0,1736.84210526,-34.8936308,-56.178601199999996
6850,Suipacha 600,Retiro,181.0,1574.58563536,-34.8936308,-56.178601199999996
6851,11 De Septiembre De 1888 2800,Belgrano,51.0,2450.98039216,-34.552545,-58.45648810000001
6852,11 De Septiembre De 1888 2800,Belgrano,52.0,2403.84615385,-34.552545,-58.45648810000001
6853,11 De Septiembre De 1888 2800,Belgrano,60.0,2716.66666667,-34.552545,-58.45648810000001
6854,Costa Rica 6000,Palermo Hollywood - Palermo,61.0,2459.01639344,38.1156879,13.361267100000001
6855,Costa Rica 6000,Palermo Hollywood - Palermo,39.0,2435.8974359,38.1156879,13.361267100000001
6856,Costa Rica 6000,Palermo Hollywood - Palermo,40.0,2425.0,38.1156879,13.361267100000001
6857,Soldado De La Independencia 1400,Belgrano,166.0,2198.79518072,-34.5632831,-58.441941799999995
6858,Soldado De La Independencia 1400,Belgrano,70.0,2500.0,-34.5632831,-58.441941799999995
6859,Soldado De La Independencia 1400,Belgrano,103.0,2509.70873786,-34.5632831,-58.441941799999995
6860,Soldado De La Independencia 1400,Belgrano,102.0,1946.07843137,-34.5632831,-58.441941799999995
6861,Soldado De La Independencia 1400,Belgrano,500.0,1160.0,-34.5632831,-58.441941799999995
6862,Soldado De La Independencia 1400,Belgrano,106.0,2405.66037736,-34.5632831,-58.441941799999995
6863,Soldado De La Independencia 1400,Belgrano,102.0,2235.29411765,-34.5632831,-58.441941799999995
6864,Soldado De La Independencia 1400,Belgrano,143.0,2573.42657343,-34.5632831,-58.441941799999995
6865,Soldado De La Independencia 1400,Belgrano,500.0,1040.0,-34.5632831,-58.441941799999995
6866,Jose Bonifacio 1900,Caballito,54.0,1944.44444444,-34.626351899999996,-58.4312157
6867,Jose Bonifacio 1900,Caballito,97.0,1804.12371134,-34.626351899999996,-58.4312157
6868,Avenida Santa Fe 3300,Palermo,210.0,1714.28571429,-34.588231,-58.411511399999995
6869,Avenida Santa Fe 3300,Palermo,172.0,2877.90697674,-34.588231,-58.411511399999995
6870,Avenida Santa Fe 3300,Palermo,50.0,2780.0,-34.588231,-58.411511399999995
6871,Avenida Santa Fe 3300,Palermo,126.0,2206.34920635,-34.588231,-58.411511399999995
6872,Tucuman 900,Retiro,50.0,2100.0,-31.180324300000002,-64.4768473
6873,Julieta Lanteri 1300,Puerto Madero,286.0,7692.30769231,-34.613164725496695,-58.359448075522394
6874,Julieta Lanteri 1300,Puerto Madero,150.0,5866.66666667,-34.613164725496695,-58.359448075522394
6875,Julieta Lanteri 1300,Puerto Madero,305.0,6885.24590164,-34.613164725496695,-58.359448075522394
6876,Julieta Lanteri 1300,Puerto Madero,445.0,7415.73033708,-34.613164725496695,-58.359448075522394
6877,Julieta Lanteri 1300,Puerto Madero,286.0,7517.48251748,-34.613164725496695,-58.359448075522394
6878,Julieta Lanteri 1300,Puerto Madero,150.0,6000.0,-34.613164725496695,-58.359448075522394
6879,Julieta Lanteri 1300,Puerto Madero,177.0,7344.63276836,-34.613164725496695,-58.359448075522394
6880,Julieta Lanteri 1300,Puerto Madero,178.0,7191.01123596,-34.613164725496695,-58.359448075522394
6881,Julieta Lanteri 1300,Puerto Madero,200.0,8000.0,-34.613164725496695,-58.359448075522394
6882,Julieta Lanteri 1300,Puerto Madero,275.0,8000.0,-34.613164725496695,-58.359448075522394
6883,Julieta Lanteri 1300,Puerto Madero,286.0,6993.00699301,-34.613164725496695,-58.359448075522394
6884,Julieta Lanteri 1300,Puerto Madero,286.0,7342.65734266,-34.613164725496695,-58.359448075522394
6885,Julieta Lanteri 1300,Puerto Madero,275.0,7636.36363636,-34.613164725496695,-58.359448075522394
6886,Julieta Lanteri 1300,Puerto Madero,178.0,7303.37078652,-34.613164725496695,-58.359448075522394
6887,Julieta Lanteri 1300,Puerto Madero,350.0,5971.42857143,-34.613164725496695,-58.359448075522394
6888,Julieta Lanteri 1300,Puerto Madero,148.0,5810.81081081,-34.613164725496695,-58.359448075522394
6889,Julieta Lanteri 1300,Puerto Madero,148.0,6013.51351351,-34.613164725496695,-58.359448075522394
6890,Avenida Independencia 4000,Caballito,65.0,2123.07692308,-34.6214092,-58.42219689999999
6891,Avenida Independencia 4000,Caballito,31.0,2419.35483871,-34.6214092,-58.42219689999999
6892,Avenida Independencia 4000,Caballito,31.0,2241.93548387,-34.6214092,-58.42219689999999
6893,Avenida Independencia 4000,Caballito,40.0,2375.0,-34.6214092,-58.42219689999999
6894,Avenida Independencia 4000,Caballito,32.0,1718.75,-34.6214092,-58.42219689999999
6895,Caboto 200,Puerto Madero,80.0,12187.5,-34.626625,-58.36212339999999
6896,Sanabria 1900,Monte Castro,33.0,2121.21212121,-34.619026899999994,-58.4993499
6897,Sanabria 1900,Monte Castro,63.0,1730.15873016,-34.619026899999994,-58.4993499
6898,Billinghurst 1200,Barrio Norte,43.0,2255.81395349,-34.58563529999999,-58.40599079999999
6899,Maipu 800,Retiro,40.0,2100.0,-34.594703499999994,-58.37750160000001
6900,Maipu 800,Retiro,75.0,1600.0,-34.594703499999994,-58.37750160000001
6901,Maipu 800,Retiro,75.0,1706.66666667,-34.594703499999994,-58.37750160000001
6902,Maipu 800,Retiro,54.0,2462.96296296,-34.594703499999994,-58.37750160000001
6903,Maipu 800,Retiro,38.0,2102.63157895,-34.594703499999994,-58.37750160000001
6904,Benjamin Matienzo 2400,Belgrano,35.0,2142.85714286,-34.572727799999996,-58.43968319999999
6905,Benjamin Matienzo 2400,Belgrano,35.0,2142.85714286,-34.572727799999996,-58.43968319999999
6906,Benjamin Matienzo 2400,Belgrano,50.0,1900.0,-34.572727799999996,-58.43968319999999
6907,Benjamin Matienzo 2400,Belgrano,50.0,1900.0,-34.572727799999996,-58.43968319999999
6908,Lavalleja 700,Villa Crespo,129.0,2139.53488372,-34.5994779,-58.4324039
6909,Lavalleja 700,Villa Crespo,35.0,2342.85714286,-34.5994779,-58.4324039
6910,Lavalleja 700,Villa Crespo,34.0,2352.94117647,-34.5994779,-58.4324039
6911,Lavalleja 700,Villa Crespo,38.0,1973.68421053,-34.5994779,-58.4324039
6912,Lavalleja 700,Villa Crespo,129.0,2282.94573643,-34.5994779,-58.4324039
6913,Lavalleja 700,Villa Crespo,129.0,2236.43410853,-34.5994779,-58.4324039
6914,Lavalleja 700,Villa Crespo,129.0,2186.04651163,-34.5994779,-58.4324039
6915,Lavalleja 700,Villa Crespo,75.0,2226.66666667,-34.5994779,-58.4324039
6916,Terrero 0,Flores,76.0,1960.52631579,18.529444,-97.0983329
6917,Terrero 0,Flores,40.0,1875.0,18.529444,-97.0983329
6918,Gavilan 500,Flores,34.0,1852.94117647,-34.6235822,-58.4622446
6919,Gavilan 500,Flores,34.0,1852.94117647,-34.6235822,-58.4622446
6920,Gavilan 500,Flores,36.0,1861.11111111,-34.6235822,-58.4622446
6921,Gavilan 500,Flores,36.0,1861.11111111,-34.6235822,-58.4622446
6922,Gavilan 500,Flores,42.0,1857.14285714,-34.6235822,-58.4622446
6923,Gavilan 500,Flores,42.0,1857.14285714,-34.6235822,-58.4622446
6924,Gavilan 500,Flores,150.0,1900.0,-34.6235822,-58.4622446
6925,Gavilan 500,Flores,150.0,1900.0,-34.6235822,-58.4622446
6926,Gavilan 500,Flores,40.0,1532.5,-34.6235822,-58.4622446
6927,Gavilan 500,Flores,40.0,1532.5,-34.6235822,-58.4622446
6928,Gavilan 500,Flores,40.0,1575.0,-34.6235822,-58.4622446
6929,Gavilan 500,Flores,40.0,1575.0,-34.6235822,-58.4622446
6930,Gavilan 500,Flores,48.0,1520.83333333,-34.6235822,-58.4622446
6931,Gavilan 500,Flores,48.0,1520.83333333,-34.6235822,-58.4622446
6932,Gavilan 500,Flores,43.0,2441.86046512,-34.6235822,-58.4622446
6933,Gavilan 500,Flores,43.0,2441.86046512,-34.6235822,-58.4622446
6934,Gavilan 500,Flores,42.0,1738.0952381,-34.6235822,-58.4622446
6935,Gavilan 500,Flores,42.0,1738.0952381,-34.6235822,-58.4622446
6936,Gavilan 500,Flores,37.0,1702.7027027,-34.6235822,-58.4622446
6937,Gavilan 500,Flores,37.0,1702.7027027,-34.6235822,-58.4622446
6938,Gavilan 500,Flores,37.0,2089.18918919,-34.6235822,-58.4622446
